report_id,user_id,material,created_at,updated_at,deleted_at
CGXQVJ2G73,72415063,_企業名：株式会社ソフトバンク　_訪問時間：2023年10月5日 14:00　_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案　_同行者名：田中太郎　_お客様の課題：新規サービスの導入に伴うコスト削減と業務効率化　_次回訪問日程：2023年10月12日　_次回訪問目的（上記の訪問目的と同項目）：提案　_フリーフォーマット：お客様のニーズを詳細にヒアリングし、具体的なサービスプランを提案。導入後の効果についても説明し、関心を示していただきました。次回はさらに具体的なプランの提示を行う予定です。,2024-05-19 15:38,2024-03-01 17:22,NULL
6N15H8V45H,05563425,_企業名：株式会社ABC_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：コスト削減と業務効率化を図りたい_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日、株式会社ABCの鈴木様と商談を行い、現在の業務フローの課題を伺いました。特に、無駄なプロセスが多く、コストがかさんでいるとのこと。弊社のソリューションを提案し、具体的な改善案を次回の訪問で提示することになりました。次回は、さらに詳細なデータを持参し、具体的な数字を提示する予定です。,2024-05-20 13:34,2023-12-19 14:16,NULL
ZTIY3YOUQ0,64993416,_企業名：株式会社リクルート_訪問時間：2023年10月3日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：採用活動の効率化とコスト削減_次回訪問日程：2023年10月17日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リクルートにて、採用活動に関する提案を行いました。お客様は採用コストの増加を懸念しており、効率的な採用手法を模索しているとのこと。弊社の新しい採用支援サービスを紹介し、具体的な導入事例を交えながら説明しました。次回は、提案内容に対するフィードバックを伺い、さらに具体的なプランを提示する予定です。,2024-05-21 05:18,2024-07-13 20:39,NULL
QG9YDJOTJN,85171900,_企業名：株式会社サンプル製作所_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新製品の開発に伴う資材調達の効率化_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社サンプル製作所の田中様と新製品開発における資材調達の効率化について商談を行いました。具体的には、現在の調達プロセスの課題をヒアリングし、弊社のシステムを活用することでの改善提案を行いました。田中様は、コスト削減と納期短縮に強い関心を示され、次回の提案に向けて詳細なデータを準備することになりました。,2024-05-21 11:56,2024-02-04 10:56,NULL
TY6IUDF1I8,59233102,_企業名：株式会社サンプルテクノロジー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：業務効率化のためのシステム導入を検討しているが、予算に制約がある_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社サンプルテクノロジーの佐藤様と商談を行い、業務効率化に向けたシステム提案を行いました。お客様は予算に関して慎重であり、コストパフォーマンスを重視しています。次回は具体的なプランを持参し、再度お話しする予定です。,2024-05-22 09:12,2024-05-18 16:08,NULL
TTETTVUWI7,44113628,_企業名：株式会社リコー_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リコーの担当者、佐藤様とお会いし、業務効率化に向けた印刷コスト削減の提案を行いました。具体的には、現在の印刷状況をヒアリングし、リコーの最新機器の導入によるコスト削減効果を示しました。次回は提案内容についてのフィードバックを受ける予定です。,2024-05-22 15:47,2023-09-04 15:28,NULL
AXK7A4GXSG,93012133,_企業名：株式会社リコー_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リコーにて、業務効率化を目的とした印刷コスト削減について提案を行いました。担当者の山田様からは、現在の印刷状況や問題点について詳しくお話しいただき、弊社のソリューションがどのように役立つかを具体的に説明しました。次回はさらに詳細な提案を行う予定です。,2024-05-23 22:01,2024-03-02 04:32,NULL
2L8W8HOGFF,76432053,_企業名：株式会社トヨタ自動車_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新型車両の部品供給の安定性向上_次回訪問日程：2023年10月20日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日はトヨタ自動車の鈴木様と商談を行い、新型車両に必要な部品供給について提案を行いました。お客様は現在の供給体制に不安を抱えており、我々の提案するサプライチェーンの改善策に興味を示されました。次回は具体的なプランを持参し、フォローアップを行う予定です。,2024-05-24 00:40,2024-01-07 14:56,NULL
7IKG8TTVV7,80989658,_企業名：株式会社リコー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：コスト削減と業務効率化を図りたい_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リコーの担当者である佐藤様と商談を行い、現状の業務フローをヒアリングしました。特に、印刷コストが高いことと、業務の煩雑さが課題として挙げられました。弊社のソリューションを提案し、次回は具体的なプランを持参する約束をしました。,2024-05-24 00:53,2023-10-11 14:08,NULL
SWXFRV8M8W,98876028,_企業名：株式会社XYZ_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：コスト削減と効率化のためのシステム導入を検討している_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社XYZの佐藤様とお打ち合わせを行い、現在の業務プロセスにおける課題を伺いました。特に、手作業によるデータ入力が多く、ミスが発生しやすいとのことでした。弊社のシステムを提案し、具体的な導入効果について説明しました。次回は更に詳細なプランを持参し、具体的な導入スケジュールについてお話しする予定です。,2024-05-24 04:09,2023-12-16 01:27,NULL
7MRTICDNBT,36393300,_企業名：ABC株式会社_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：コスト削減と業務効率化_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はABC株式会社の田中様と商談を行い、コスト削減と業務効率化について提案をしました。具体的には、当社の新しいソリューションがどのように貢献できるかを説明し、デモを通じて具体的な効果を示しました。田中様は興味を示され、次回はさらに詳細な資料を持参することになりました。,2024-05-24 04:33,2024-01-09 22:19,NULL
T65PLD9DIJ,95265834,_企業名：ABC株式会社_訪問時間：2023年10月12日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：コスト削減と業務効率化_次回訪問日程：2023年10月26日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日はABC株式会社の佐藤様と商談を行い、同社のコスト削減と業務効率化に関するニーズをヒアリングしました。提案内容として、弊社の最新のソリューションを紹介し、具体的な導入効果についてお話ししました。次回は、導入に向けた詳細なプランを提案する予定です。,2024-05-24 16:11,2023-12-20 07:04,NULL
JCMVPNBKAI,93852109,_企業名：株式会社リコー_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月20日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リコーの佐藤様とお会いし、印刷コスト削減に関する提案を行いました。お客様は現在の印刷状況に不満を抱えており、具体的な数値を提示しながら、当社のソリューションがどのように貢献できるかを説明しました。次回は、より詳細な提案書を持参し、具体的な導入プランについてお話しする予定です。,2024-05-24 20:49,2024-01-18 12:21,NULL
HCOC6S3FRG,50360736,_企業名：株式会社サンプル商事_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：新製品の導入に伴うコスト削減と効率化_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日の商談では、株式会社サンプル商事の佐藤様と新製品の導入について具体的な提案を行いました。コスト削減と業務効率化を実現するためのプランを提示し、佐藤様からは前向きな反応をいただきました。次回は、提案内容の詳細を詰めるためのフォローアップを行う予定です。,2024-05-25 13:32,2024-03-02 00:05,NULL
RV7NHX7ZBY,68785531,_企業名：株式会社リクルート_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リクルートにて、佐藤太郎さんと人材採用に関する提案を行いました。お客様は、現在の採用プロセスに時間がかかりすぎており、コストも高いと感じているとのことでした。弊社の提供する採用支援ツールを提案し、具体的な導入効果や成功事例を説明しました。次回はさらに詳細なプランを持参し、実際の導入ステップについてお話しする予定です。,2024-05-26 06:27,2024-07-05 21:40,NULL
49KZ57VIMX,16516339,_企業名：株式会社サンプル商事_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新商品の市場投入に向けた販路拡大_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は、株式会社サンプル商事の田中様とお会いし、新商品の販路拡大に関する提案を行いました。田中様からは、競合他社の動向や、自社の強みを活かしたマーケティング戦略についての具体的な要望がありました。次回は、提案内容をさらに具体化し、実行可能なプランを提示する予定です。,2024-05-26 09:21,2024-01-04 16:16,NULL
NDZQE7JG2N,29372843,_企業名：ABC株式会社_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：コスト削減と業務効率化の必要性_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はABC株式会社の田中様と商談を行い、コスト削減と業務効率化に関するニーズをヒアリングしました。具体的には、現在の業務フローを分析し、どの部分でコストがかかっているのかを洗い出す必要があるとのことでした。次回は、提案内容を具体化し、実行可能なプランを提示する予定です。,2024-05-26 14:26,2024-03-16 23:02,NULL
Y200O1UHQQ,37112060,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リクルートの人事部門の佐藤様とお会いし、採用プロセスの現状についてお話を伺いました。佐藤様より、現在の採用方法では応募者数が少なく、採用コストが高いことが課題であると伺いました。そこで、弊社の新しい採用支援サービスを提案し、具体的な導入方法について説明しました。次回は、より詳細なプランを持参し、具体的な数字を提示する予定です。,2024-05-26 22:42,2024-02-20 20:31,NULL
ZKF0NZQZNL,34993042,_企業名：株式会社リコー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リコーの担当者佐藤様とお会いし、業務効率化に向けた印刷コスト削減の提案を行いました。現在の印刷状況をヒアリングし、具体的な改善策を提示しました。次回は提案内容をさらに具体化し、導入スケジュールについて話し合う予定です。,2024-05-27 22:37,2024-01-19 00:57,NULL
OH908EDXPW,49780674,_企業名：株式会社リコー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：業務効率化とコスト削減_次回訪問日程：2023年10月20日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リコーの担当者、佐藤様とお会いし、業務効率化に向けた提案を行いました。お客様は現在の印刷コストと業務フローの見直しを希望されており、具体的な改善策を提示しました。次回は提案内容のフィードバックを受ける予定です。,2024-05-28 16:10,2024-05-16 01:28,NULL
7SUJ7GX5W7,97823141,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は、株式会社リクルートの人事担当者である佐藤様と面談し、現在の採用プロセスの課題についてお伺いしました。特に、応募者数が増えているにもかかわらず、選考にかかる時間が長くなっていることが問題とのことでした。弊社の新しい採用管理システムの提案を行い、導入による時間短縮の具体的な効果を示しました。次回は、提案内容をさらに具体化し、デモを交えたプレゼンを行う予定です。,2024-05-29 16:54,2024-05-11 16:55,NULL
UKNE3MSJE8,88977777,_企業名：株式会社リクルート_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：採用活動の効率化とコスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リクルートの採用担当者佐藤様と商談を行い、採用プロセスの課題をヒアリングしました。具体的には、応募者の選考にかかる時間とコストが高いことが問題であるとのことでした。弊社の新しい採用支援ツールを提案し、導入による効果を説明しました。次回は提案内容に対するフィードバックを伺う予定です。,2024-05-31 04:10,2023-10-31 19:00,NULL
ZPSGUEKIHS,33648077,_企業名：株式会社リコー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：リコーの担当者である鈴木様と、現在の印刷状況やコストについて詳細にヒアリングを行い、当社の印刷管理システムを提案しました。鈴木様はシステム導入に前向きな姿勢を示しており、次回は具体的な導入プランを提示する予定です。,2024-06-03 13:39,2024-04-24 20:02,NULL
Q7A5G1G1IU,27063854,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リクルートにて、採用支援サービスの提案を行いました。お客様は人材採用にかかる時間とコストが課題であり、具体的なデータを基にした提案を行いました。お客様からは、導入の可能性について前向きな反応をいただき、次回は具体的なプランを持参することになりました。,2024-06-04 15:16,2023-10-06 11:03,NULL
BZIZJRBWT8,71276044,_企業名：株式会社サンプル_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：業務効率化を図りたいが、現行のシステムが古く、データ管理が煩雑_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社サンプル様を訪問し、業務効率化のための新システム提案を行いました。お客様は現在のシステムに不満を持っており、特にデータ管理の煩雑さが課題とのことでした。提案内容としては、最新のクラウド型システムを導入することで、リアルタイムでのデータ管理が可能になることを説明しました。次回は具体的な導入プランについての詳細を詰める予定です。,2024-06-04 17:37,2024-04-11 09:28,NULL
GD9070J2HB,43979678,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：新規採用の効率化と人材の質の向上_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はリクルートの田中様と面談し、弊社の人材紹介サービスについて提案を行いました。田中様からは、特にIT業界における優秀な人材の確保が課題であるとのご要望をいただきました。次回はより具体的なプランを持参し、再度提案する予定です。,2024-06-04 20:49,2023-10-24 12:07,NULL
B32TR0V7QF,23248982,_企業名：株式会社サンプル商事_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：新製品の導入に伴うコスト削減と効率化_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社サンプル商事の鈴木様と面談し、新製品の導入に伴う課題を伺いました。特にコスト削減と業務効率化に関心を持たれており、具体的な提案を行いました。次回は提案内容の詳細を確認するために再度訪問する予定です。,2024-06-05 03:13,2023-09-30 15:30,NULL
HUVHPJ87VP,77131648,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：採用活動の効率化と候補者の質向上_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リクルートの人事部門の佐藤様とお会いし、採用活動における現状の課題を伺いました。特に、候補者の質が低下していることに悩まれており、弊社の提供するデータ分析ツールによる解決策を提案しました。次回は、具体的なデモを通じてさらに詳細な提案を行う予定です。,2024-06-05 04:23,2024-05-10 18:47,NULL
9G1OGNGX0X,18836861,_企業名：株式会社リクルート_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日の商談では、株式会社リクルートの人材採用担当者である佐藤様とお話ししました。お客様は現在、採用にかかる時間とコストが増加していることに悩んでおり、特に新卒採用において効率的な手法を求めています。私たちの提案として、オンライン面接システムの導入や、データ分析を活用したターゲット選定の方法を提示しました。次回は、具体的な導入プランについて詳しくお話しする予定です。,2024-06-06 19:51,2024-07-07 13:54,NULL
LQBX6WAYJ5,22527715,_企業名：株式会社トヨタ自動車_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：新モデルの販売促進に向けたマーケティング戦略の強化_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はトヨタ自動車のマーケティング担当者、鈴木氏と商談を行い、新モデルの販売促進に関する具体的な施策を提案しました。鈴木氏からは、ターゲット層の明確化とデジタル広告の強化が必要との意見をいただき、次回はそれに基づいた具体的なプランを持参することを約束しました。,2024-06-06 22:36,2024-03-26 23:01,NULL
TZIQLW8EIL,81926136,_企業名：株式会社オリックス_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：コスト削減と業務効率化_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社オリックスの田中様と商談を行い、コスト削減のための新しいソリューションを提案しました。具体的には、弊社のクラウドサービスを利用することで、月々の運用コストを20%削減できる見込みを説明しました。田中様は非常に興味を持たれており、次回の訪問で具体的な導入プランを提案することになりました。,2024-06-07 13:51,2024-02-02 14:47,NULL
0UO1E0C0H6,56361306,_企業名：株式会社トヨタ自動車_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新モデルの部品調達の効率化とコスト削減_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はトヨタ自動車の部品調達担当者である佐藤様と商談を行いました。新モデルに関する部品調達の効率化を図るため、弊社の新しいサプライチェーン管理システムを提案しました。具体的には、リアルタイムでの在庫管理機能やコスト分析ツールが組み込まれており、長期的なコスト削減が期待できると説明しました。次回は提案内容の詳細をさらに詰めるため、具体的なデモを行う予定です。,2024-06-08 19:34,2024-01-14 11:34,NULL
OFOF43WV8P,92757274,_企業名：ABC株式会社_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新製品の導入に関するコスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はABC株式会社の鈴木さんと商談を行い、コスト削減のための新製品導入について提案しました。具体的には、我々の製品がどのようにコストを削減できるかのデータを示し、導入後のシミュレーションも行いました。鈴木さんは興味を示しており、次回の訪問でさらに詳細な提案を行うことになりました。,2024-06-08 22:33,2024-07-24 18:27,NULL
KZOU0OOK5B,64249803,_企業名：株式会社サンプルテック_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中太郎_お客様の課題：新製品の導入に対するコスト削減と効率化のニーズ_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社サンプルテックの鈴木様と商談を行い、同社の新製品導入に関する具体的なニーズをヒアリングしました。特にコスト削減と業務効率化を重視されており、弊社のソリューションがどのように貢献できるかを提案しました。次回は、具体的な導入プランを持参し、詳細な提案を行う予定です。,2024-06-09 02:23,2023-11-02 05:31,NULL
0TJ7D8DL4R,61655575,_企業名：株式会社トヨタ自動車_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：新モデルの生産効率向上に関するシステム導入の検討_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はトヨタ自動車の生産部門の担当者、鈴木様と商談を行いました。新モデルの生産効率を上げるためのシステム導入について提案し、現在の課題やニーズをヒアリングしました。鈴木様からは、特にリアルタイムデータの分析機能に興味を示され、次回は具体的なデモを行うことを約束しました。次回訪問では、提案内容をさらに具体化し、実際の導入イメージをお伝えする予定です。,2024-06-09 09:53,2023-10-28 20:58,NULL
OH9J6LSGW5,88922696,_企業名：株式会社サンプルテック_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤健二_お客様の課題：製品のコスト削減と納期短縮_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社サンプルテックの田中様と商談を行い、弊社の新製品の提案をしました。お客様は現在の製品に対してコストが高いと感じており、納期の遅れも問題視されていました。提案内容としては、コスト削減が可能な新しい製品ラインを紹介し、具体的な数値を示すことで興味を引くことができました。次回はさらに詳細な資料を持参し、具体的な導入プランについて話し合う予定です。,2024-06-09 15:35,2024-04-26 20:30,NULL
8JOG1LV5WM,53405714,_企業名：株式会社リクルート_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月19日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リクルートの人事担当者佐藤様とお会いし、当社の新しい人材採用システムの提案を行いました。現在の採用プロセスにおける課題を伺い、具体的な改善策を提示しました。特に、採用コストの削減と応募者の質の向上が重要とのことでした。次回は提案内容のフィードバックをいただく予定です。,2024-06-10 08:40,2023-11-02 00:17,NULL
V38VKKVD60,04125772,_企業名：株式会社リコー_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：佐藤太郎_お客様の課題：業務効率化のための印刷コスト削減_次回訪問日程：2023年10月20日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日は株式会社リコーの担当者、田中様と面談し、現在の印刷コストや業務フローについてヒアリングを行いました。お客様のニーズを踏まえ、弊社の最新の印刷ソリューションを提案することに決定。次回の訪問では具体的なプランを提示する予定です。,2024-06-12 03:35,2024-06-26 08:28,NULL
99ZL7MVKMZ,72415063,_企業名：株式会社リクルート_訪問時間：2023年10月5日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：田中 太郎_お客様の課題：人材採用の効率化とコスト削減_次回訪問日程：2023年10月12日_次回訪問目的（上記の訪問目的と同項目）：フォロー_フリーフォーマット：本日は株式会社リクルートの佐藤 様とお会いし、弊社の人材採用支援サービスについて提案しました。お客様は現在、採用にかかる時間とコストが大きな課題であり、特にIT系職種の採用に苦戦しているとのことでした。弊社のサービスを活用することで、応募者の質を向上させ、採用プロセスを効率化できる点を強調しました。次回は提案内容に対するフィードバックをいただく予定です。,2024-06-12 05:33,2023-10-20 02:19,NULL
FP7MK682J6,05563425,_企業名：株式会社サンプル商事 _訪問時間：2023年10月10日 14:00 _訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案 _同行者名：田中太郎 _お客様の課題：新商品の販売促進策が必要 _次回訪問日程：2023年10月24日 _次回訪問目的（上記の訪問目的と同項目）：提案 _フリーフォーマット：本日は株式会社サンプル商事の担当者である鈴木様と商談を行い、新商品の販売促進について提案を行いました。現在、競合他社との差別化が課題で、特にオンラインマーケティングの強化を求められています。次回は具体的なプロモーションプランを持参し、さらに詳細な提案を行う予定です。,2024-06-13 06:25,2023-12-25 06:05,NULL
SJVCMEQALL,64993416,_企業名：株式会社メルカリ_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新規商品の販売促進方法が不明瞭で、効果的なマーケティング戦略を模索している_次回訪問日程：2023年10月17日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：お客様のニーズに基づき、SNSを活用したプロモーションプランを提案し、具体的な施策を提示する予定。,2024-06-13 11:40,2024-08-07 06:53,NULL
D1BV151IDP,85171900,_企業名：株式会社トヨタ自動車_訪問時間：2023年10月10日 14:00_訪問目的（初回訪問、精査、提案、クローズ、関係構築、フォロー、納品など）：提案_同行者名：山田太郎_お客様の課題：新モデルの販売促進に関するマーケティング戦略の見直し_次回訪問日程：2023年10月24日_次回訪問目的（上記の訪問目的と同項目）：提案_フリーフォーマット：本日はトヨタ自動車のマーケティング担当者である佐藤様とお会いし、新モデルの販売促進について具体的な提案を行いました。市場調査の結果を基に、ターゲット層の明確化とデジタルマーケティングの強化を提案しました。次回は、具体的な施策をさらに詰めるために再度訪問する予定です。,2024-06-13 14:39,2024-06-25 14:33,NULL
